gene_id	symbol	BT549_rep1	BT549_rep2	HCC70_rep1	HCC70_rep2	HMEC_rep1	HMEC_rep2	MB231_rep1	MB231_rep2	MB231_rep3
ENSG00000078061	ARAF	1237	1368	722	655	1076	962	1016	1186	964
ENSG00000078070	MCCC1	707	674	1841	1481	287	254	404	507	464
ENSG00000078081	LAMP3	28	41	38	32	32	31	0	0	0
ENSG00000078098	FAP	369	283	1	13	3057	3082	143	185	188
ENSG00000078114	NEBL	217	217	4199	4149	146	297	68	95	104
ENSG00000078124	ACER3	1021	778	280	193	2764	1970	307	405	377
ENSG00000078140	UBE2K	2499	2329	2146	1799	2786	2341	1980	2352	2207
ENSG00000078142	PIK3C3	1552	1470	493	398	936	822	583	675	661
ENSG00000078177	N4BP2	324	292	295	240	222	262	412	484	460
ENSG00000078237	C12orf5	318	211	167	137	1003	805	369	482	435
ENSG00000078246	TULP3	1009	1004	778	611	751	681	533	616	577
ENSG00000078269	SYNJ2	1794	1703	1428	1351	873	754	1490	2095	1729
ENSG00000078295	ADCY2	0	0	0	1	0	0	0	0	0
ENSG00000078304	PPP2R5C	2705	2577	5048	4580	2351	1972	1229	1396	1471
ENSG00000078319	PMS2P1	82	64	127	112	51	28	48	66	67
ENSG00000078328	RBFOX1	0	0	0	0	0	0	0	0	0
ENSG00000078369	GNB1	17363	15661	18533	14483	11865	10942	6270	7577	6656
ENSG00000078399	HOXA9	413	352	16	20	411	269	115	111	130
ENSG00000078401	EDN1	295	128	879	525	670	609	288	371	328
ENSG00000078403	MLLT10	1034	1125	1934	1790	793	773	497	620	534
ENSG00000078487	ZCWPW1	29	31	105	79	17	20	20	26	26
ENSG00000078549	ADCYAP1R1	0	0	0	1	0	0	0	0	0
ENSG00000078579	FGF20	0	1	0	0	0	0	0	0	0
ENSG00000078589	P2RY10	0	0	3	7	0	0	0	0	0
ENSG00000078596	ITM2A	1	0	0	0	319	185	0	0	0
ENSG00000078618	NRD1	6590	6509	9925	7750	4263	3795	3038	3637	3419
ENSG00000078668	VDAC3	5909	4920	454	422	2742	1949	1803	2130	2118
ENSG00000078674	PCM1	7116	6123	922	921	2213	2040	1206	1401	1442
ENSG00000078687	TNRC6C	131	137	40	36	169	162	31	45	32
ENSG00000078699	CBFA2T2	680	820	704	595	544	527	403	539	434
ENSG00000078725	BRINP1	4	4	2	0	69	80	0	0	0
ENSG00000078747	ITCH	2168	1803	1991	1863	2804	2419	1445	1804	1731
ENSG00000078795	PKD2L2	1	0	0	0	0	0	0	1	3
ENSG00000078804	TP53INP2	805	927	496	366	277	385	589	697	584
ENSG00000078808	SDF4	8556	8412	9155	7864	4093	3129	3590	4556	3506
ENSG00000078814	MYH7B	1	4	2	1	2	3	4	4	2
ENSG00000078898	BPIFB2	0	0	0	1	1	0	0	0	0
ENSG00000078900	TP73	0	1	1	5	158	92	95	101	103
ENSG00000078902	TOLLIP	696	638	429	393	1920	1722	587	717	623
ENSG00000078967	UBE2D4	564	419	701	601	172	188	281	355	359
ENSG00000079101	CLUL1	0	0	3	0	1	1	0	2	3
ENSG00000079102	RUNX1T1	0	0	0	0	1	0	0	0	0
ENSG00000079112	CDH17	1	0	0	1	0	0	0	0	0
ENSG00000079134	THOC1	1343	1063	695	591	517	393	750	949	937
ENSG00000079150	FKBP7	190	219	71	59	56	49	139	141	139
ENSG00000079156	OSBPL6	808	787	815	800	825	614	0	0	0
ENSG00000079215	SLC1A3	266	407	680	519	628	486	826	954	905
ENSG00000079246	XRCC5	8668	7286	7636	5648	9632	7287	6430	7843	7325
ENSG00000079257	LXN	37	49	2492	1569	98	72	138	126	149
ENSG00000079263	SP140	0	1	6	1	11	6	1	0	0
ENSG00000079277	MKNK1	437	421	1084	870	949	823	451	570	478
ENSG00000079308	TNS1	2	8	1935	1551	195	305	1164	1543	1212
ENSG00000079313	REXO1	1128	915	795	691	900	790	839	1055	816
ENSG00000079332	SAR1A	4368	3704	1573	1432	2786	2459	3835	4465	4402
ENSG00000079335	CDC14A	80	81	233	163	132	105	103	147	121
ENSG00000079337	RAPGEF3	48	44	100	121	337	309	93	140	107
ENSG00000079385	CEACAM1	4	4	630	619	154	90	12	9	18
ENSG00000079387	SENP1	1001	790	675	559	557	424	753	972	807
ENSG00000079393	DUSP13	0	0	0	0	4	0	3	7	3
ENSG00000079432	CIC	2842	3482	3795	2929	2249	2779	1284	1530	1214
ENSG00000079435	LIPE	68	45	192	194	168	172	92	115	103
ENSG00000079459	FDFT1	6548	6339	1967	1477	10835	8071	2683	3302	2835
ENSG00000079462	PAFAH1B3	958	909	1378	1113	747	497	505	658	543
ENSG00000079482	OPHN1	154	166	720	684	212	242	165	201	189
ENSG00000079557	AFM	0	0	0	0	0	0	0	0	0
ENSG00000079616	KIF22	2540	2479	4324	4187	1387	713	1936	2400	2164
ENSG00000079689	SCGN	0	1	0	0	0	0	0	0	0
ENSG00000079691	LRRC16A	850	958	2081	1690	1106	1044	1237	1525	1418
ENSG00000079739	PGM1	3068	3070	3952	2939	3481	2907	1767	2076	1799
ENSG00000079785	DDX1	2759	2353	3289	2663	3913	3295	2511	2927	2868
ENSG00000079805	DNM2	2940	2810	9971	7404	3166	2915	2732	3388	2488
ENSG00000079819	EPB41L2	2591	2458	2	1	855	726	1275	1488	1395
ENSG00000079841	RIMS1	27	11	1	0	4	8	0	0	0
ENSG00000079931	MOXD1	204	333	0	0	563	491	8	8	2
ENSG00000079950	STX7	1020	885	551	453	1167	1019	349	416	449
ENSG00000079974	RABL2B	149	171	245	255	375	348	250	319	266
ENSG00000079999	KEAP1	1797	1599	2102	1906	1400	1025	957	1179	1043
ENSG00000080007	DDX43	37	38	0	0	19	6	0	0	0
ENSG00000080031	PTPRH	366	479	430	410	1	0	5	4	9
ENSG00000080166	DCT	1	0	0	0	0	0	0	0	1
ENSG00000080189	SLC35C2	1225	1205	1027	935	774	580	1264	1428	1287
ENSG00000080200	CRYBG3	544	525	1931	1394	519	577	169	200	197
ENSG00000080224	EPHA6	0	2	10	14	0	0	12	9	12
ENSG00000080293	SCTR	0	0	0	0	0	0	2	1	0
ENSG00000080298	RFX3	334	417	199	170	120	131	87	110	103
ENSG00000080345	RIF1	2482	2247	2936	2598	2252	1890	1682	2295	2171
ENSG00000080371	RAB21	917	811	1155	1047	1425	1205	832	1037	984
ENSG00000080493	SLC4A4	38	28	148	113	0	0	0	0	0
ENSG00000080503	SMARCA2	1854	2105	8670	7566	1109	1183	818	1070	977
ENSG00000080511	RDH8	0	0	0	0	0	1	0	0	0
ENSG00000080546	SESN1	148	161	128	103	528	416	187	181	208
ENSG00000080561	MID2	1	2	425	281	307	306	86	82	78
ENSG00000080572	PIH1D3	0	0	1	0	0	0	0	0	0
ENSG00000080573	COL5A3	0	2	0	0	351	372	2	0	0
ENSG00000080603	SRCAP	4452	4221	7541	6702	2604	3148	2718	3551	2879
ENSG00000080608	KIAA0020	2973	2172	2706	2315	1496	1038	658	841	813
ENSG00000080618	CPB2	0	0	0	0	3	1	0	3	0
ENSG00000080644	CHRNA3	0	0	0	0	1	0	17	20	18
ENSG00000080709	KCNN2	1	2	0	0	0	0	0	0	0
ENSG00000080802	CNOT4	652	676	1060	1008	570	544	441	527	517
ENSG00000080815	PSEN1	1989	1789	1936	1803	1668	1703	670	836	859
ENSG00000080819	CPOX	448	353	1545	1467	866	647	191	293	249
ENSG00000080822	CLDND1	1178	1168	2586	2543	1045	871	357	424	423
ENSG00000080823	MOK	1570	1174	238	254	907	667	63	87	97
ENSG00000080824	HSP90AA1	61765	49435	65122	49336	51102	31436	21381	25293	24227
ENSG00000080839	RBL1	1118	917	956	797	459	271	729	880	863
ENSG00000080845	DLGAP4	2693	3024	1582	1151	1619	1989	934	1069	881
ENSG00000080854	IGSF9B	4	6	1	1	8	12	0	0	0
ENSG00000080910	CFHR2	0	0	0	0	0	0	0	0	0
ENSG00000080947	CROCCP3	76	92	42	41	47	50	17	28	9
ENSG00000080986	NDC80	2403	2238	1579	1562	835	334	1207	1427	1375
ENSG00000081014	AP4E1	615	507	871	710	796	785	398	559	550
ENSG00000081019	RSBN1	604	567	376	345	437	367	266	311	305
ENSG00000081026	MAGI3	1012	828	1519	1057	396	322	197	251	225
ENSG00000081041	CXCL2	1228	2635	487	218	580	767	52	51	58
ENSG00000081051	AFP	21	6	89	74	3	1	0	0	0
ENSG00000081052	COL4A4	2	3	2	1	1	0	15	23	17
ENSG00000081059	TCF7	674	515	1268	1103	173	161	11	7	6
ENSG00000081087	OSTM1	2639	2077	397	362	1784	1515	300	330	339
ENSG00000081138	CDH7	1	1	0	0	0	0	0	0	0
ENSG00000081148	IMPG2	8	10	12	9	13	13	0	1	1
ENSG00000081154	PCNP	2773	2531	3837	3416	2879	2316	2386	2732	2776
ENSG00000081177	EXD2	501	498	612	554	1012	1001	308	359	336
ENSG00000081181	ARG2	57	71	303	273	169	112	128	124	95
ENSG00000081189	MEF2C	118	87	381	302	20	7	0	0	0
ENSG00000081237	PTPRC	3	7	0	2	0	2	1	5	1
ENSG00000081248	CACNA1S	0	1	0	0	0	0	0	0	0
ENSG00000081277	PKP1	128	108	7766	6804	7690	8930	1	0	0
ENSG00000081307	UBA5	850	785	1935	1790	1073	882	561	653	543
ENSG00000081320	STK17B	675	639	1755	1395	426	371	304	398	347
ENSG00000081377	CDC14B	417	475	577	588	387	385	318	370	359
ENSG00000081386	ZNF510	350	298	182	144	175	186	166	190	165
ENSG00000081479	LRP2	1	1	404	224	0	0	0	0	0
ENSG00000081665	ZNF506	198	200	75	63	207	160	15	17	21
ENSG00000081692	JMJD4	446	324	392	337	460	362	496	569	521
ENSG00000081721	DUSP12	475	393	475	430	332	243	881	994	983
ENSG00000081760	AACS	408	441	2002	1677	1966	1830	596	733	664
ENSG00000081791	KIAA0141	1478	1329	660	576	1001	769	709	967	829
ENSG00000081800	SLC13A1	1	0	0	0	0	0	0	0	0
ENSG00000081803	CADPS2	72	93	1335	843	100	71	0	0	0
ENSG00000081818	PCDHB4	2	9	10	10	13	18	0	0	0
ENSG00000081842	PCDHA6	0	0	0	0	10	20	0	0	0
ENSG00000081853	PCDHGA2	0	2	113	90	27	16	0	0	0
ENSG00000081870	HSPB11	880	846	755	612	468	318	381	435	381
ENSG00000081913	PHLPP1	579	525	872	690	496	496	486	627	549
ENSG00000081923	ATP8B1	3163	1444	4667	4329	472	447	25	32	25
ENSG00000081985	IL12RB2	0	1	0	0	21	17	2	0	1
ENSG00000082014	SMARCD3	349	379	53	27	86	97	377	401	359
ENSG00000082068	WDR70	878	718	1231	1021	587	437	890	1032	892
ENSG00000082074	FYB	41	69	5971	6493	164	146	51	89	81
ENSG00000082126	MPP4	30	16	0	0	13	19	2	0	0
ENSG00000082146	STRADB	515	370	369	309	401	335	105	118	155
ENSG00000082153	BZW1	5168	3877	7744	5532	10543	8610	5296	6166	6231
ENSG00000082175	PGR	1	6	1	5	20	11	1	0	1
ENSG00000082196	C1QTNF3	17	11	32	40	19	17	13	8	12
ENSG00000082212	ME2	2697	2145	1455	1041	1273	1006	879	1072	977
ENSG00000082213	C5orf22	957	914	2213	1768	467	449	1007	1235	1162
ENSG00000082258	CCNT2	569	595	1099	1019	928	904	627	837	827
ENSG00000082269	FAM135A	192	172	319	246	1047	828	183	204	220
ENSG00000082293	COL19A1	0	0	0	0	0	0	1	0	0
ENSG00000082397	EPB41L3	1	2	1621	1370	1	2	0	0	0
ENSG00000082438	COBLL1	849	872	1820	1530	1182	1245	94	118	137
ENSG00000082458	DLG3	23	36	2643	2057	436	332	355	455	406
ENSG00000082482	KCNK2	657	369	0	0	13	1	3	0	0
ENSG00000082497	SERTAD4	58	81	392	427	355	199	56	77	45
ENSG00000082512	TRAF5	241	206	718	553	128	137	287	307	329
ENSG00000082515	MRPL22	852	790	456	372	423	307	849	1066	899
ENSG00000082516	GEMIN5	3091	1986	621	563	1061	827	996	1249	1084
ENSG00000082556	OPRK1	0	0	0	3	0	0	0	0	0
ENSG00000082641	NFE2L1	4381	4591	6671	6223	10861	10820	3178	3819	3412
ENSG00000082684	SEMA5B	37	97	1115	942	10	8	0	0	0
ENSG00000082701	GSK3B	1550	1351	3849	3479	2506	2532	1260	1636	1441
ENSG00000082781	ITGB5	1968	1373	5649	5739	7141	6389	2461	3102	2487
ENSG00000082805	ERC1	2734	2214	2062	1746	2475	2845	1021	1379	1187
ENSG00000082898	XPO1	7668	7238	9590	8014	5816	4556	7764	9619	9055
ENSG00000082929	C4orf6	0	0	11	3	0	0	0	0	0
ENSG00000082996	RNF13	464	511	1054	1023	1119	932	349	441	423
ENSG00000083067	TRPM3	0	0	2	1	2	2	1	1	0
ENSG00000083093	PALB2	824	690	944	874	567	474	455	496	506
ENSG00000083097	DOPEY1	325	288	710	552	900	1031	200	252	224
ENSG00000083099	LYRM2	1072	938	737	679	1081	751	432	518	431
ENSG00000083123	BCKDHB	372	419	132	137	393	289	316	367	348
ENSG00000083168	KAT6A	3101	2915	500	423	1372	1471	752	941	911
ENSG00000083223	ZCCHC6	1661	1523	1443	1381	929	1011	461	623	586
ENSG00000083290	ULK2	501	492	279	203	814	861	61	83	80
ENSG00000083307	GRHL2	2	2	3553	2969	981	948	5	3	0
ENSG00000083312	TNPO1	8681	6581	4046	3336	5642	4896	6718	8830	8202
ENSG00000083444	PLOD1	13809	16758	4734	3969	6415	6656	1828	2249	1859
ENSG00000083454	P2RX5	33	46	5	3	29	27	482	640	427
ENSG00000083457	ITGAE	295	235	107	87	311	183	396	475	518
ENSG00000083520	DIS3	2074	1839	1347	1198	1896	1639	1523	1884	1795
ENSG00000083535	PIBF1	381	328	403	328	345	287	300	360	346
ENSG00000083544	TDRD3	271	259	276	269	258	222	205	236	259
ENSG00000083622	AC000111.6	0	0	0	0	0	0	0	0	0
ENSG00000083635	NUFIP1	453	441	256	222	279	207	130	170	153
ENSG00000083642	PDS5B	1998	1752	2001	1700	774	639	800	1005	1000
ENSG00000083720	OXCT1	2708	2260	8493	6515	1465	1046	3524	4178	4312
ENSG00000083750	RRAGB	192	173	350	296	115	114	78	120	86
ENSG00000083782	EPYC	1	1	0	0	0	0	0	2	0
ENSG00000083799	CYLD	1142	849	1640	1262	1157	1279	677	738	753
ENSG00000083807	SLC27A5	125	110	60	49	49	28	123	120	119
ENSG00000083812	ZNF324	198	168	180	188	270	237	226	262	236
ENSG00000083814	ZNF671	62	72	0	0	171	141	0	0	0
ENSG00000083817	ZNF416	99	103	81	73	155	128	75	92	81
ENSG00000083828	ZNF586	108	94	146	125	143	94	119	150	181
ENSG00000083838	ZNF446	92	112	254	210	155	115	118	138	119
ENSG00000083842	ZNF8	0	73	0	76	50	0	0	0	0
ENSG00000083844	ZNF264	136	139	122	106	119	136	75	100	123
ENSG00000083845	RPS5	9039	8412	7901	6957	10904	6838	7942	9295	7988
ENSG00000083857	FAT1	10762	7897	6356	5735	31165	41946	1087	1497	1225
ENSG00000083896	YTHDC1	1666	1439	1651	1523	1694	1456	1195	1390	1393
ENSG00000083937	CHMP2B	1572	1400	1216	1051	1674	1332	795	943	952
ENSG00000084070	SMAP2	1141	1183	1636	1191	665	599	327	368	331
ENSG00000084072	PPIE	965	911	1153	967	834	554	816	948	915
ENSG00000084073	ZMPSTE24	2524	2205	2776	2367	2856	2479	1364	1717	1675
ENSG00000084090	STARD7	2687	2204	3645	3021	3296	2541	3488	4079	3662
ENSG00000084092	NOA1	703	695	487	454	609	483	402	494	387
ENSG00000084093	REST	1253	978	865	895	1199	1049	690	875	813
ENSG00000084110	HAL	1	1	10	20	9	3	1	6	6
ENSG00000084112	SSH1	1301	1208	1294	1186	2340	2577	582	750	653
ENSG00000084207	GSTP1	5625	5261	10055	8699	19571	15692	3596	4197	3552
ENSG00000084234	APLP2	13832	12164	16631	14904	17477	15096	5294	6255	5738
ENSG00000084444	KIAA1467	228	171	354	313	204	130	91	129	100
ENSG00000084453	SLCO1A2	0	0	0	0	0	0	0	0	0
ENSG00000084463	WBP11	2808	2749	3109	2772	1771	1487	1946	2469	2216
ENSG00000084623	EIF3I	7192	6126	5114	3739	5579	3836	3180	3832	3380
ENSG00000084628	NKAIN1	11	18	2	1	2	1	3	4	2
ENSG00000084636	COL16A1	1686	1221	53	39	4768	4036	1182	1358	1256
ENSG00000084652	TXLNA	4764	4616	2496	2286	2421	2057	1837	2289	2062
ENSG00000084674	APOB	0	0	0	0	0	0	0	0	0
ENSG00000084676	NCOA1	540	510	1242	1002	357	386	231	311	289
ENSG00000084693	AGBL5	387	454	909	836	575	477	509	574	538
ENSG00000084710	EFR3B	365	256	1	0	0	8	33	39	41
ENSG00000084731	KIF3C	512	429	333	338	1517	1719	322	400	290
ENSG00000084733	RAB10	2753	2548	4673	3737	5091	4391	3427	4174	3831
ENSG00000084734	GCKR	1	0	2	2	3	7	0	0	0
ENSG00000084754	HADHA	3782	3878	6031	5540	6403	5169	3987	4904	4205
ENSG00000084764	MAPRE3	73	85	312	209	269	317	67	96	86
ENSG00000084774	CAD	2581	2588	3001	2538	3335	3056	3231	3988	3350
ENSG00000085063	CD59	6139	4403	9157	7296	22674	19163	5378	6552	5929
ENSG00000085117	CD82	1649	1337	5179	4798	1368	1152	781	1022	849
ENSG00000085185	BCORL1	883	1217	65	57	323	460	82	89	78
ENSG00000085224	ATRX	2204	2065	3026	2577	2517	2368	1092	1413	1426
ENSG00000085231	TAF9	3866	3331	1045	970	1934	1417	1788	1944	1959
ENSG00000085265	FCN1	0	0	0	0	0	0	0	0	0
ENSG00000085274	MYNN	572	463	644	566	420	375	707	819	764
ENSG00000085276	MECOM	82	56	2093	1726	252	308	382	507	466
ENSG00000085365	SCAMP1	2328	2411	1003	961	1893	1916	690	843	822
ENSG00000085377	PREP	1587	1649	1677	1593	3052	2599	720	891	777
ENSG00000085382	HACE1	408	379	336	328	336	290	136	177	178
ENSG00000085415	SEH1L	2085	1506	1300	1217	1112	782	1149	1321	1254
ENSG00000085433	WDR47	868	831	495	344	1338	1307	213	258	226
ENSG00000085449	WDFY1	846	861	946	877	2125	1919	307	406	356
ENSG00000085465	OVGP1	16	20	15	18	13	5	26	22	32
ENSG00000085491	SLC25A24	3230	2747	4600	3728	2498	2051	1105	1363	1241
ENSG00000085511	MAP3K4	442	426	877	784	1610	1266	552	612	537
ENSG00000085514	PILRA	3	6	7	4	54	35	9	2	10
ENSG00000085552	IGSF9	67	37	1725	1331	407	371	0	0	0
ENSG00000085563	ABCB1	2	5	0	0	2	3	2	0	0
ENSG00000085644	ZNF213	313	410	1093	950	280	282	188	248	192
ENSG00000085662	AKR1B1	3406	3102	6454	8120	2440	1523	47633	55879	49874
ENSG00000085719	CPNE3	1752	1667	4185	3372	4546	4433	743	933	884
ENSG00000085721	RRN3	2012	1497	1899	1823	1837	1515	946	988	1033
ENSG00000085733	CTTN	7811	6367	5592	4916	8348	7668	2660	2969	2798
ENSG00000085741	WNT11	5	8	907	395	4	7	8	6	4
ENSG00000085760	MTIF2	605	499	1076	886	891	649	1056	1156	1269
ENSG00000085788	DDHD2	1428	1430	363	328	1084	1062	708	832	809
ENSG00000085831	TTC39A	0	2	1360	797	5	2	11	9	17
ENSG00000085832	EPS15	1454	1274	2522	2225	1515	1363	600	666	658
ENSG00000085840	ORC1	870	824	773	580	368	183	784	1068	894
ENSG00000085871	MGST2	3	3	432	349	201	203	480	516	485
ENSG00000085872	CHERP	1555	1627	2381	2146	1113	1132	1461	1865	1512
ENSG00000085978	ATG16L1	745	738	943	781	1030	796	441	544	487
ENSG00000085982	USP40	592	567	1423	1411	1516	1373	420	451	443
ENSG00000085998	POMGNT1	2357	2276	2389	1901	2572	1926	606	809	691
ENSG00000085999	RAD54L	1109	1048	1041	796	287	166	548	660	551
ENSG00000086015	MAST2	2808	2620	3475	2948	1584	1607	1111	1557	1219
ENSG00000086061	DNAJA1	14474	12179	12761	11039	4140	2951	4725	5428	5244
ENSG00000086062	B4GALT1	19621	14852	12813	11259	4761	5094	6183	7447	6858
ENSG00000086065	CHMP5	2794	2866	3907	3337	1307	973	1053	1282	1219
ENSG00000086102	NFX1	2689	2364	2805	2466	1065	921	1347	1545	1451
ENSG00000086159	AQP6	0	0	0	0	2	2	2	4	7
ENSG00000086189	DIMT1	849	634	586	494	912	733	610	607	609
ENSG00000086200	IPO11	1733	1399	691	645	1134	877	683	922	794
ENSG00000086205	FOLH1	0	0	0	0	0	0	0	0	0
ENSG00000086232	EIF2AK1	3435	3432	10084	8590	2883	2639	2797	3289	3040
ENSG00000086288	NME8	0	0	0	0	0	0	1	1	1
ENSG00000086289	EPDR1	3	0	1	4	362	173	361	383	347
ENSG00000086300	SNX10	19	25	261	208	450	385	193	285	306
ENSG00000086475	SEPHS1	2280	2216	4307	3895	1291	1022	1362	1728	1440
ENSG00000086504	MRPL28	1319	1158	1257	1017	1081	773	1189	1302	1193
ENSG00000086506	HBQ1	6	11	0	1	2	1	0	1	0
ENSG00000086544	ITPKC	253	304	1032	843	1197	1098	135	154	147
ENSG00000086548	CEACAM6	1	2	6854	4919	3	3	0	0	0
ENSG00000086570	FAT2	1	7	463	502	8970	11342	5	2	8
ENSG00000086589	RBM22	2144	2043	926	829	1105	831	748	969	879
ENSG00000086598	TMED2	7800	6572	5973	4975	7908	7252	3020	3818	3621
ENSG00000086619	ERO1LB	58	54	2	2	111	77	35	47	39
ENSG00000086666	ZFAND6	478	490	1319	1166	973	971	1101	1202	1188
ENSG00000086696	HSD17B2	0	0	142	82	9	13	0	0	0
ENSG00000086712	TXLNG	1043	899	876	883	1284	1060	787	973	931
ENSG00000086717	PPEF1	0	1	0	0	0	0	62	76	62
ENSG00000086730	LAT2	36	44	14	15	50	24	17	20	12
ENSG00000086758	HUWE1	12462	12332	7328	6743	8859	11818	9428	12561	10849
ENSG00000086827	ZW10	1777	1270	869	723	984	746	311	398	405
ENSG00000086848	ALG9	767	741	423	375	666	630	173	213	234
ENSG00000086967	MYBPC2	0	0	0	0	0	0	1	0	0
ENSG00000086991	NOX4	0	0	0	0	22	32	0	0	0
ENSG00000087008	ACOX3	488	380	394	330	458	459	121	156	141
ENSG00000087053	MTMR2	1630	1143	2651	2354	2536	1965	2941	3795	3631
ENSG00000087074	PPP1R15A	1428	1397	2768	2001	2449	2078	788	1029	811
ENSG00000087076	HSD17B14	4	9	4	1	8	16	6	5	1
ENSG00000087077	TRIP6	2975	2841	2332	1868	1932	1442	3401	3697	3121
ENSG00000087085	ACHE	63	67	2	3	8	4	1	0	0
ENSG00000087086	FTL	25903	33361	46851	39495	3210	2222	22068	26284	23511
ENSG00000087087	SRRT	4528	3979	3473	2847	2657	1959	3012	3530	3014
ENSG00000087088	BAX	998	967	1351	1113	1325	878	1060	1233	1018
ENSG00000087095	NLK	299	288	337	293	439	464	176	223	203
ENSG00000087111	PIGS	833	834	1494	1184	1371	1092	813	995	845
ENSG00000087116	ADAMTS2	1049	1465	0	0	4	4	0	0	0
ENSG00000087128	TMPRSS11E	1	0	95	93	477	308	0	0	0
ENSG00000087152	ATXN7L3	1057	991	1219	1049	1652	1317	1294	1557	1324
ENSG00000087157	PGS1	325	308	458	387	329	287	434	594	544
ENSG00000087191	PSMC5	1932	1723	1540	1304	2274	1682	2532	3029	2607
ENSG00000087206	UIMC1	957	853	467	455	595	468	743	836	825
ENSG00000087237	CETP	0	0	1	0	0	1	9	18	16
ENSG00000087245	MMP2	1920	3020	262	392	6065	4916	4984	6131	4981
ENSG00000087250	MT3	17	18	1	0	0	0	0	0	0
ENSG00000087253	LPCAT2	417	492	2350	2286	6004	5044	417	527	475
ENSG00000087258	GNAO1	62	146	13	12	5	4	238	236	221
ENSG00000087263	OGFOD1	2375	1920	1855	1682	1721	1412	1291	1529	1522
ENSG00000087266	SH3BP2	359	376	2934	2710	378	480	1688	2094	1882
ENSG00000087269	NOP14	1730	1356	950	818	1489	1165	1760	2210	1976
ENSG00000087274	ADD1	2952	3102	2774	2206	4636	4433	1200	1503	1293
ENSG00000087299	L2HGDH	277	236	492	347	197	145	355	479	385
ENSG00000087301	TXNDC16	274	247	802	716	204	158	197	203	218
ENSG00000087302	C14orf166	2417	1966	1805	1470	1840	1344	1273	1449	1432
ENSG00000087303	NID2	256	354	0	2	1528	1978	445	541	463
ENSG00000087338	GMCL1	362	396	584	499	569	446	564	632	673
ENSG00000087365	SF3B2	8795	7835	6344	5200	4713	4080	5145	6043	5436
ENSG00000087448	KLHL42	1055	791	903	827	1684	1518	585	724	640
ENSG00000087460	GNAS	21133	24493	23750	21370	14575	13758	22004	25956	22534
ENSG00000087470	DNM1L	2253	2014	1703	1325	3705	3339	1418	1871	1884
ENSG00000087494	PTHLH	21	28	20	35	16952	18716	10	8	11
ENSG00000087495	PHACTR3	0	0	0	0	10	12	0	0	0
ENSG00000087502	ERGIC2	1749	1515	1564	1370	1292	1148	1062	1222	1301
ENSG00000087510	TFAP2C	317	394	1341	1188	893	707	644	840	685
ENSG00000087586	AURKA	4716	4473	1566	1726	1436	702	1692	1987	1867
ENSG00000087589	CASS4	0	2	0	0	0	1	0	0	0
ENSG00000087842	PIR	341	439	491	327	601	320	350	392	394
ENSG00000087884	AAMDC	162	141	165	125	118	124	88	81	74
ENSG00000087903	RFX2	143	158	95	72	253	304	172	177	157
ENSG00000087916	SLC6A14	0	0	515	653	2	1	1	6	7
ENSG00000087995	METTL2A	427	392	344	215	504	326	406	508	471
ENSG00000088002	SULT2B1	12	18	201	136	4	7	8	12	9
ENSG00000088035	ALG6	439	384	763	636	340	233	166	178	180
ENSG00000088038	CNOT3	1066	1220	2332	2044	973	950	961	1258	875
ENSG00000088053	GP6	0	0	8	7	1	1	0	0	1
ENSG00000088179	PTPN4	236	260	641	538	586	609	477	565	585
ENSG00000088205	DDX18	3023	2267	2718	2320	2729	2043	2026	2495	2494
ENSG00000088247	KHSRP	5112	5038	3609	3151	4105	3632	5403	6698	5479
ENSG00000088256	GNA11	1437	1157	1360	1226	2375	1900	1297	1669	1328
ENSG00000088280	ASAP3	410	682	5191	3171	376	533	140	158	147
ENSG00000088298	EDEM2	1073	1196	566	482	701	575	247	326	304
ENSG00000088305	DNMT3B	155	146	325	294	109	56	203	259	215
ENSG00000088320	REM1	8	14	0	0	0	0	0	0	0
ENSG00000088325	TPX2	11964	10399	7767	7519	4091	2316	5876	7222	6558
ENSG00000088340	FER1L4	261	584	25	29	7	16	5	2	5
ENSG00000088356	PDRG1	497	382	240	231	301	225	980	1144	1028
ENSG00000088367	EPB41L1	208	314	3814	3450	305	333	2024	2352	2119
ENSG00000088386	SLC15A1	0	1	4	3	0	3	0	0	0
ENSG00000088387	DOCK9	1065	707	1691	1522	1731	1881	534	726	663
ENSG00000088448	ANKRD10	1534	1803	897	810	546	503	563	768	704
ENSG00000088451	TGDS	251	219	159	148	252	176	214	280	290
ENSG00000088538	DOCK3	2	5	18	13	21	7	23	41	33
ENSG00000088543	C3orf18	31	41	3	2	139	156	143	166	138
ENSG00000088682	COQ9	1430	1210	2160	1936	821	559	847	965	918
ENSG00000088726	TMEM40	14	10	90	54	2981	2751	36	32	44
ENSG00000088727	KIF9	103	102	67	50	68	57	64	83	76
ENSG00000088756	ARHGAP28	24	37	59	47	32	24	221	264	249
ENSG00000088766	CRLS1	1024	906	503	409	1009	798	544	665	660
ENSG00000088782	DEFB127	0	0	0	0	0	0	0	0	0
ENSG00000088808	PPP1R13B	239	238	1187	882	430	415	211	281	256
ENSG00000088812	ATRN	1454	1587	484	463	4036	3806	561	688	644
ENSG00000088826	SMOX	506	854	391	363	217	212	1619	1979	1665
ENSG00000088827	SIGLEC1	0	0	0	0	0	0	1	3	0
ENSG00000088832	FKBP1A	21402	18293	5227	4785	10231	8827	3435	4013	3677
ENSG00000088833	NSFL1C	2964	2836	1817	1535	2100	1643	875	1166	1040
