"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","TNBCchr","TNBCstart","TNBCend","TNBCEV","TNBCcompartment","D.EV","compartment","sample_maha","padj"
"2137","chr1",235200000,235300000,34.980545,"A","chr1",235200000,235300000,27.69681,"A",-7.283735,"AA",0.00024129134135178,1
"2138","chr1",235300000,235400000,40.147375,"A","chr1",235300000,235400000,37.489608,"A",-2.657767,"AA",1.27993844273661e-05,1
"2139","chr1",235400000,235500000,35.452725,"A","chr1",235400000,235500000,42.213688,"A",6.760963,"AA",0.101700264963767,1
"2140","chr1",235500000,235600000,35.317755,"A","chr1",235500000,235600000,35.848028,"A",0.530273000000001,"AA",0.00235700166781479,1
"2141","chr1",235600000,235700000,35.231165,"A","chr1",235600000,235700000,26.262028,"A",-8.969137,"AA",0.00050210141374999,1
"2142","chr1",235700000,235800000,15.788745,"A","chr1",235700000,235800000,-1.899022,"B",-17.687767,"AB",0.00076772477873457,1
"2143","chr1",235800000,235900000,23.54533,"A","chr1",235800000,235900000,5.1393,"A",-18.40603,"AA",0.00740920134710891,1
"2144","chr1",235900000,236000000,19.9437,"A","chr1",235900000,236000000,9.850592,"A",-10.093108,"AA",9.68601280711112e-07,1
"2145","chr1",236000000,236100000,23.051945,"A","chr1",236000000,236100000,28.044708,"A",4.992763,"AA",0.0693277584242812,1
"2146","chr1",236100000,236200000,14.292635,"A","chr1",236100000,236200000,-0.487986,"B",-14.780621,"AB",0.00023212007772209,1
"2147","chr1",236200000,236300000,-12.84677,"B","chr1",236200000,236300000,-15.646902,"B",-2.800132,"BB",0.00029806040867209,1
"2148","chr1",236300000,236400000,-23.94819,"B","chr1",236300000,236400000,-28.55739,"B",-4.6092,"BB",8.57328107434978e-05,1
"2149","chr1",236400000,236500000,-26.854385,"B","chr1",236400000,236500000,-29.71039,"B",-2.856005,"BB",4.51589686648504e-05,1
"2150","chr1",236500000,236600000,-21.189855,"B","chr1",236500000,236600000,-33.681122,"B",-12.491267,"BB",0.280306272941544,1
"2151","chr1",236600000,236700000,-10.685085,"B","chr1",236600000,236700000,-15.424444,"B",-4.739359,"BB",0.00098853143194759,1
"2152","chr1",236700000,236800000,-25.90352,"B","chr1",236700000,236800000,-13.40983,"B",12.49369,"BB",0.0264185270437592,1
"2153","chr1",236800000,236900000,-58.328855,"B","chr1",236800000,236900000,-36.032254,"B",22.296601,"BB",0.239939008782995,1
"2154","chr1",236900000,237000000,-45.51458,"B","chr1",236900000,237000000,-26.819526,"B",18.695054,"BB",0.0450296538854766,1
"2155","chr1",237000000,237100000,-48.8564,"B","chr1",237000000,237100000,-27.005808,"B",21.850592,"BB",0.111981484312994,1
"2156","chr1",237100000,237200000,-54.24293,"B","chr1",237100000,237200000,-41.959604,"B",12.283326,"BB",0.00066607978112346,1
"2157","chr1",237200000,237300000,-55.828085,"B","chr1",237200000,237300000,-42.106668,"B",13.721417,"BB",0.00250253690912628,1
"2158","chr1",237300000,237400000,-61.96612,"B","chr1",237300000,237400000,-44.675224,"B",17.290896,"BB",0.0161475705099241,1
"2159","chr1",237400000,237500000,-61.92638,"B","chr1",237400000,237500000,-45.34541,"B",16.58097,"BB",0.0140629790080161,1
"2160","chr1",237500000,237600000,-57.663545,"B","chr1",237500000,237600000,-40.584286,"B",17.079259,"BB",0.0149792370534403,1
"2161","chr1",237600000,237700000,-57.15653,"B","chr1",237600000,237700000,-45.50128,"B",11.65525,"BB",0.00036725345498798,1
"2162","chr1",237700000,237800000,-57.281935,"B","chr1",237700000,237800000,-42.048596,"B",15.233339,"BB",0.0068180212079259,1
"2163","chr1",237800000,237900000,-58.70323,"B","chr1",237800000,237900000,-40.617498,"B",18.085732,"BB",0.0230090081751706,1
"2164","chr1",237900000,238000000,-54.84372,"B","chr1",237900000,238000000,-33.64726,"B",21.19646,"BB",0.0968155414469059,1
"2165","chr1",238000000,238100000,-27.85581,"B","chr1",238000000,238100000,-29.988426,"B",-2.132616,"BB",0.00820225486034276,1
"2166","chr1",238100000,238200000,-45.543315,"B","chr1",238100000,238200000,-31.386946,"B",14.156369,"BB",0.00646636731242332,1
"2167","chr1",238200000,238300000,-36.729245,"B","chr1",238200000,238300000,-26.484148,"B",10.245097,"BB",0.00046162123787326,1
"2168","chr1",238300000,238400000,-37.88497,"B","chr1",238300000,238400000,-30.609512,"B",7.275458,"BB",9.28873538611736e-06,1
"2169","chr1",238400000,238500000,-41.087365,"B","chr1",238400000,238500000,-29.029394,"B",12.057971,"BB",0.00252729210566397,1
"2170","chr1",238500000,238600000,-41.240815,"B","chr1",238500000,238600000,-31.173988,"B",10.066827,"BB",0.00041831873789995,1
"2171","chr1",238600000,238700000,-36.328745,"B","chr1",238600000,238700000,-28.423484,"B",7.905261,"BB",0.00037085670676962,1
"2172","chr1",238700000,238800000,-34.535505,"B","chr1",238700000,238800000,-29.188664,"B",5.346841,"BB",2.13996766818583e-09,1
"2173","chr1",238800000,238900000,-28.590455,"B","chr1",238800000,238900000,-25.723664,"B",2.866791,"BB",5.66140535573318e-07,1
"2174","chr1",238900000,239000000,-39.87481,"B","chr1",238900000,239000000,-26.221892,"B",13.652918,"BB",0.00929457004310179,1
"2175","chr1",239000000,239100000,-29.49916,"B","chr1",239000000,239100000,-21.735438,"B",7.763722,"BB",6.93998484388591e-05,1
"2176","chr1",239100000,239200000,-30.41889,"B","chr1",239100000,239200000,-21.766898,"B",8.651992,"BB",0.00031606068640048,1
"2177","chr1",239200000,239300000,-38.900215,"B","chr1",239200000,239300000,-27.930968,"B",10.969247,"BB",0.0014810837692557,1
"2178","chr1",239300000,239400000,-29.26642,"B","chr1",239300000,239400000,-20.412586,"B",8.853834,"BB",0.00057745394234126,1
"2179","chr1",239400000,239500000,-33.553075,"B","chr1",239400000,239500000,-20.642062,"B",12.911013,"BB",0.00651880114549188,1
"2180","chr1",239500000,239600000,-25.106845,"B","chr1",239500000,239600000,-27.598176,"B",-2.491331,"BB",0.00437193495848521,1
"2181","chr1",239600000,239700000,-37.12822,"B","chr1",239600000,239700000,-29.13884,"B",7.98938,"BB",0.00015617802823402,1
"2182","chr1",239700000,239800000,-41.69737,"B","chr1",239700000,239800000,-32.055376,"B",9.641994,"BB",0.00055751310913798,1
"2183","chr1",239800000,239900000,-41.033435,"B","chr1",239800000,239900000,-29.91,"B",11.123435,"BB",0.00136842519435349,1
"2184","chr1",239900000,240000000,-32.068795,"B","chr1",239900000,240000000,-27.193716,"B",4.875079,"BB",1.22504298460808e-05,1
"2185","chr1",240000000,240100000,-39.203705,"B","chr1",240000000,240100000,-29.13943,"B",10.064275,"BB",0.00154727208000061,1
"2186","chr1",240100000,240200000,-50.122125,"B","chr1",240100000,240200000,-37.033944,"B",13.088181,"BB",0.00133129448929934,1
"2187","chr1",240200000,240300000,-54.4671,"B","chr1",240200000,240300000,-40.917412,"B",13.549688,"BB",0.00317747414018134,1
"2188","chr1",240300000,240400000,-55.909575,"B","chr1",240300000,240400000,-39.283018,"B",16.626557,"BB",0.0141722248226391,1
"2189","chr1",240400000,240500000,-57.659575,"B","chr1",240400000,240500000,-41.012218,"B",16.647357,"BB",0.0100051790291507,1
"2190","chr1",240500000,240600000,-55.57334,"B","chr1",240500000,240600000,-39.766584,"B",15.806756,"BB",0.0074061354960753,1
"2191","chr1",240600000,240700000,-54.374915,"B","chr1",240600000,240700000,-39.09139,"B",15.283525,"BB",0.00330417678237764,1
"2192","chr1",240700000,240800000,-53.63794,"B","chr1",240700000,240800000,-41.775634,"B",11.862306,"BB",0.00010916618209783,1
"2193","chr1",240800000,240900000,-49.969065,"B","chr1",240800000,240900000,-38.79897,"B",11.170095,"BB",0.00015551096160133,1
"2194","chr1",240900000,241000000,-51.417275,"B","chr1",240900000,241000000,-38.034324,"B",13.382951,"BB",0.00217617133891126,1
"2195","chr1",241000000,241100000,-52.47556,"B","chr1",241000000,241100000,-44.043874,"B",8.431686,"BB",1.46680951351284e-07,1
"2196","chr1",241100000,241200000,-54.68234,"B","chr1",241100000,241200000,-42.271216,"B",12.411124,"BB",0.00067324543332313,1
"2197","chr1",241200000,241300000,-47.78768,"B","chr1",241200000,241300000,-43.029846,"B",4.757834,"BB",0.00175879658952759,1
"2198","chr1",241300000,241400000,-54.67272,"B","chr1",241300000,241400000,-43.002844,"B",11.669876,"BB",0.0003056981177999,1
"2199","chr1",241400000,241500000,-54.095825,"B","chr1",241400000,241500000,-45.544366,"B",8.551459,"BB",1.23891481794786e-07,1
"2200","chr1",241500000,241600000,-51.35241,"B","chr1",241500000,241600000,-42.797518,"B",8.554892,"BB",9.53700473213853e-08,1
"2201","chr1",241600000,241700000,-38.849455,"B","chr1",241600000,241700000,-27.02828,"B",11.821175,"BB",0.0049918921602133,1
"2202","chr1",241700000,241800000,-17.860885,"B","chr1",241700000,241800000,3.661358,"A",21.522243,"BA",0.43720619220692,1
"2203","chr1",241800000,241900000,-29.13064,"B","chr1",241800000,241900000,-3.634342,"B",25.496298,"BB",0.557382189222643,1
"2204","chr1",241900000,242000000,-38.65376,"B","chr1",241900000,242000000,-1.785622,"B",36.868138,"BB",5.40034275315424,0.18192128289793
"2205","chr1",242000000,242100000,-37.66981,"B","chr1",242000000,242100000,-6.971232,"B",30.698578,"BB",3.71460548192728,0.408825291404939
"2206","chr1",242100000,242200000,-43.91372,"B","chr1",242100000,242200000,-19.378344,"B",24.535376,"BB",0.68870528810925,1
"2207","chr1",242200000,242300000,-49.68896,"B","chr1",242200000,242300000,-36.641804,"B",13.047156,"BB",0.0013303270597027,1
"2208","chr1",242300000,242400000,-46.352705,"B","chr1",242300000,242400000,-34.523688,"B",11.829017,"BB",0.00044575678129391,1
"2209","chr1",242400000,242500000,-39.91036,"B","chr1",242400000,242500000,-36.090138,"B",3.82022199999999,"BB",0.00026325995368453,1
"2210","chr1",242500000,242600000,-43.92778,"B","chr1",242500000,242600000,-36.6901,"B",7.23768,"BB",2.56196683753061e-06,1
"2211","chr1",242600000,242700000,-40.34244,"B","chr1",242600000,242700000,-38.710308,"B",1.63213200000001,"BB",0.00332739111197532,1
"2212","chr1",242700000,242800000,-48.987895,"B","chr1",242700000,242800000,-42.581278,"B",6.406617,"BB",3.83145666293699e-05,1
"2213","chr1",242800000,242900000,-45.2746,"B","chr1",242800000,242900000,-43.380722,"B",1.893878,"BB",0.00711005749547157,1
"2214","chr1",242900000,243000000,-48.40642,"B","chr1",242900000,243000000,-40.860754,"B",7.545666,"BB",1.63455296424489e-06,1
"2215","chr1",243000000,243100000,-49.892465,"B","chr1",243000000,243100000,-39.46806,"B",10.424405,"BB",0.00032255062265273,1
"2216","chr1",243100000,243200000,-38.49142,"B","chr1",243100000,243200000,-35.038078,"B",3.453342,"BB",0.0003064415305464,1
"2217","chr1",243200000,243300000,-23.85177,"B","chr1",243200000,243300000,-25.003288,"B",-1.151518,"BB",0.00025417317890496,1
"2218","chr1",243300000,243400000,-10.710685,"B","chr1",243300000,243400000,-12.753194,"B",-2.042509,"BB",8.58661072152603e-07,1
"2219","chr1",243400000,243500000,-2.225425,"B","chr1",243400000,243500000,-4.42511,"B",-2.199685,"BB",2.17803037046813e-05,1
"2220","chr1",243500000,243600000,-7.54741,"B","chr1",243500000,243600000,-22.003984,"B",-14.456574,"BB",0.176667107915904,1
"2221","chr1",243600000,243700000,-3.38472,"B","chr1",243600000,243700000,-26.387906,"B",-23.003186,"BB",0.614801936305057,1
"2222","chr1",243700000,243800000,-6.011125,"B","chr1",243700000,243800000,-29.910416,"B",-23.899291,"BB",1.41981002129712,1
"2223","chr1",243800000,243900000,-1.98994,"B","chr1",243800000,243900000,-28.132174,"B",-26.142234,"BB",1.45067779905267,1
"2224","chr1",243900000,244000000,-7.629765,"B","chr1",243900000,244000000,-26.780558,"B",-19.150793,"BB",0.111721820211051,1
"2225","chr1",244000000,244100000,-14.914945,"B","chr1",244000000,244100000,-28.216726,"B",-13.301781,"BB",0.0112524209065698,1
"2226","chr1",244100000,244200000,-16.73043,"B","chr1",244100000,244200000,-28.1744,"B",-11.44397,"BB",0.00952750910719102,1
"2227","chr1",244200000,244300000,-13.60674,"B","chr1",244200000,244300000,-26.590646,"B",-12.983906,"BB",0.00702854959725449,1
"2228","chr1",244300000,244400000,-15.646095,"B","chr1",244300000,244400000,-22.732252,"B",-7.086157,"BB",1.43146371033224e-07,1
"2229","chr1",244400000,244500000,-0.105135,"B","chr1",244400000,244500000,-3.817144,"B",-3.712009,"BB",2.43079843129816e-07,1
"2230","chr1",244500000,244600000,3.8106,"A","chr1",244500000,244600000,3.371472,"A",-0.439128,"AA",0.0005646115494986,1
"2231","chr1",244600000,244700000,-26.02697,"B","chr1",244600000,244700000,-14.146558,"B",11.880412,"BB",0.152118535461448,1
"2232","chr1",244700000,244800000,-31.896775,"B","chr1",244700000,244800000,-23.389998,"B",8.506777,"BB",0.0411197808915616,1
"2233","chr1",244800000,244900000,-19.39173,"B","chr1",244800000,244900000,-2.060292,"B",17.331438,"BB",1.79216995262954,1
"2234","chr1",244900000,245000000,-23.11526,"B","chr1",244900000,245000000,-13.580854,"B",9.534406,"BB",0.271922874033616,1
"2235","chr1",245000000,245100000,-16.32059,"B","chr1",245000000,245100000,6.389832,"A",22.710422,"BA",5.61577618611339,0.173241348363954
"2236","chr1",245100000,245200000,-17.526645,"B","chr1",245100000,245200000,-0.443364,"B",17.083281,"BB",2.32967425280898,0.730967278882817
"2237","chr1",245200000,245300000,-18.092945,"B","chr1",245200000,245300000,-11.781882,"B",6.311063,"BB",0.0594331616358005,1
"2238","chr1",245300000,245400000,-26.749435,"B","chr1",245300000,245400000,-24.656648,"B",2.092787,"BB",0.00277938055238563,1
"2239","chr1",245400000,245500000,-33.41744,"B","chr1",245400000,245500000,-31.286952,"B",2.130488,"BB",2.74309742389658e-05,1
"2240","chr1",245500000,245600000,-32.28325,"B","chr1",245500000,245600000,-33.351438,"B",-1.068188,"BB",0.00036277591960748,1
"2241","chr1",245600000,245700000,-36.23644,"B","chr1",245600000,245700000,-33.39148,"B",2.84496,"BB",8.11568946195876e-07,1
"2242","chr1",245700000,245800000,-35.56331,"B","chr1",245700000,245800000,-32.48857,"B",3.07474,"BB",1.17692779411661e-05,1
"2243","chr1",245800000,245900000,-33.73198,"B","chr1",245800000,245900000,-27.427154,"B",6.304826,"BB",0.00144460425532731,1
"2244","chr1",245900000,246000000,-26.204115,"B","chr1",245900000,246000000,-19.149544,"B",7.054571,"BB",0.00460611862226225,1
"2245","chr1",246000000,246100000,-26.967885,"B","chr1",246000000,246100000,-20.667072,"B",6.300813,"BB",0.0194297139341822,1
"2246","chr1",246100000,246200000,-25.025855,"B","chr1",246100000,246200000,-15.824422,"B",9.201433,"BB",0.0111030909124431,1
"2247","chr1",246200000,246300000,-25.823195,"B","chr1",246200000,246300000,-18.0689,"B",7.754295,"BB",0.0279721808258052,1
"2248","chr1",246300000,246400000,-19.382655,"B","chr1",246300000,246400000,-10.712158,"B",8.670497,"BB",0.0361296525687173,1
"2249","chr1",246400000,246500000,-20.13817,"B","chr1",246400000,246500000,-12.46156,"B",7.67661,"BB",0.0267064347443182,1
"2250","chr1",246500000,246600000,-10.47708,"B","chr1",246500000,246600000,-11.613728,"B",-1.136648,"BB",4.80488952638367e-05,1
"2251","chr1",246600000,246700000,-13.29301,"B","chr1",246600000,246700000,3.554558,"A",16.847568,"BA",0.900837724926161,1
"2252","chr1",246700000,246800000,-10.843955,"B","chr1",246700000,246800000,23.543556,"A",34.387511,"BA",14.9743515740462,0.0021007426320175
"2253","chr1",246800000,246900000,-10.05238,"B","chr1",246800000,246900000,19.082834,"A",29.135214,"BA",6.26423311011161,0.12803902258272
"2254","chr1",246900000,247000000,-18.69109,"B","chr1",246900000,247000000,13.19055,"A",31.88164,"BA",10.3338445698472,0.0181962982395756
"2255","chr1",247000000,247100000,-17.015685,"B","chr1",247000000,247100000,14.807092,"A",31.822777,"BA",12.895023247996,0.00579996598197506
"2256","chr1",247100000,247200000,-39.82783,"B","chr1",247100000,247200000,-15.945356,"B",23.882474,"BB",2.81928011574266,0.56405940711177
"2257","chr1",247200000,247300000,-34.148695,"B","chr1",247200000,247300000,-10.232302,"B",23.916393,"BB",3.01072192624181,1
"2258","chr1",247300000,247400000,-40.89098,"B","chr1",247300000,247400000,-15.048762,"B",25.842218,"BB",2.04472732349345,1
"2259","chr1",247400000,247500000,-49.03487,"B","chr1",247400000,247500000,-29.833468,"B",19.201402,"BB",0.119758125791755,1
"2260","chr1",247500000,247600000,-48.024185,"B","chr1",247500000,247600000,-34.834044,"B",13.190141,"BB",0.00375489520325633,1
"2261","chr1",247600000,247700000,-54.876465,"B","chr1",247600000,247700000,-42.923762,"B",11.952703,"BB",0.00023799613652999,1
"2262","chr1",247700000,247800000,-60.57557,"B","chr1",247700000,247800000,-45.162308,"B",15.413262,"BB",0.00879137850801117,1
"2263","chr1",247800000,247900000,-57.301885,"B","chr1",247800000,247900000,-44.143936,"B",13.157949,"BB",0.00190185499664508,1
"2264","chr1",247900000,248000000,-55.17876,"B","chr1",247900000,248000000,-42.203582,"B",12.975178,"BB",0.0009478003483315,1
"2265","chr1",248000000,248100000,-54.149985,"B","chr1",248000000,248100000,-42.557436,"B",11.592549,"BB",0.00058181585888052,1
"2266","chr1",248100000,248200000,-48.969885,"B","chr1",248100000,248200000,-42.60533,"B",6.364555,"BB",0.00026888551155674,1
"2267","chr1",248200000,248300000,-54.0375,"B","chr1",248200000,248300000,-42.907134,"B",11.130366,"BB",0.00017819390325176,1
"2268","chr1",248300000,248400000,-52.25192,"B","chr1",248300000,248400000,-44.013816,"B",8.238104,"BB",4.53079201164912e-09,1
"2269","chr1",248400000,248500000,-57.63694,"B","chr1",248400000,248500000,-42.055082,"B",15.581858,"BB",0.0129690985854778,1
"2270","chr1",248500000,248600000,-54.360415,"B","chr1",248500000,248600000,-43.430298,"B",10.930117,"BB",0.0001127595286515,1
"2271","chr1",248600000,248700000,-41.81189,"B","chr1",248600000,248700000,-37.163206,"B",4.648684,"BB",6.47528776363705e-05,1
"2272","chr1",248700000,248800000,-49.757595,"B","chr1",248700000,248800000,-38.704142,"B",11.053453,"BB",0.00065312848510625,1
"2273","chr1",248800000,248900000,-51.93928,"B","chr1",248800000,248900000,-43.46561,"B",8.47367,"BB",9.57039322126923e-09,1
"2274","chr1",248900000,249000000,-14.339665,"B","chr1",248900000,249000000,-20.532844,"B",-6.193179,"BB",0.0426388801473618,1
"2275","chr1",249000000,249100000,-41.246425,"B","chr1",249000000,249100000,-30.900296,"B",10.346129,"BB",0.00064574678043017,1
"2276","chr1",249100000,249200000,-30.7559,"B","chr1",249100000,249200000,-2.133406,"B",28.622494,"BB",4.38651263216721,0.392133940522755
"2277","chr1",249200000,249250621,-17.779275,"B","chr1",249200000,249250621,-10.822836,"B",6.956439,"BB",6.4859071813888e-06,1
"2278","chr10",0,100000,-3.429155,"B","chr10",0,100000,3.007642,"A",6.436797,"BA",0.00677465654442254,1
"2279","chr10",100000,200000,-2.373405,"B","chr10",100000,200000,13.84011,"A",16.213515,"BA",3.01540158271352,0.757311960742994
"2280","chr10",200000,300000,4.274425,"A","chr10",200000,300000,16.47342,"A",12.198995,"AA",2.29077078104119,1
"2281","chr10",300000,400000,-3.90615,"B","chr10",300000,400000,10.176242,"A",14.082392,"BA",2.67982879696658,1
